Shared topic 4,Shared topic 5,Shared topic 6,Shared topic 7,Shared topic 8,Shared topic 9,Shared topic 10,Transcriptomics private topic 6,Transcriptomics private topic 9,Proteomics private topic 5
-0.5975111,-0.5401544,-0.16455646,3.3006954,-0.17687461,-0.091536865,-0.43801916,-0.14560801,-0.17881732,-0.18107243
-0.42663231,-0.2184813,-0.112708755,-0.19855958,0.12089662,0.13273397,-0.48013186,-0.15782526,-0.13865595,-0.26687968
-1.0837227,-0.045664053,-0.04499881,3.4889789,-0.13396862,-0.4872598,-0.3065003,-0.1472656,-0.16063865,-0.43398488
0.4582188,-0.57230407,0.12813532,-0.0754856,-0.17653655,-0.30600792,-0.55592567,-0.21833836,-0.17348185,0.3079483
-0.2949205,-0.026070926,-0.40546083,-0.16093466,-0.13226639,0.28368783,-0.34737256,-0.22017068,-0.22202338,-0.34539136
-0.17485276,-0.10447246,-0.2899518,0.16262549,-0.44942927,-0.4894002,0.03338046,4.8704915,4.887919,-0.35163823
-0.5823936,-0.5893115,-0.16196218,3.2748892,-0.06353321,-0.324773,-0.06983638,-0.10221619,-0.13505581,-0.20322192
-0.17248656,-0.2925399,-0.43657792,-0.48466694,1.5900936,-0.39732558,-0.4197507,-0.23876695,-0.2663965,-0.5581348
-0.44726908,-0.46587417,-0.75407,0.06377859,3.1903436,-1.2349914,-0.32260495,-0.28165075,-0.33545542,-0.594308
-0.06454121,-0.26596034,-0.4932847,-1.0229485,2.6154912,-0.4224818,-0.35924333,0.052973334,0.23951018,-0.6904129
-0.3632265,-0.59904015,-0.41531864,-0.27668068,0.52673703,-0.099556215,-0.27476865,0.1713327,0.48990273,-0.05206594
-0.54500747,-0.31406987,3.841538,-0.64213836,-0.3248614,-0.1682333,-0.58254266,-0.2522555,-0.3333221,-0.48084205
0.2335707,-0.038903844,-0.66160715,-0.58980185,-0.15332067,0.2214396,-0.059967298,0.05786816,0.11144037,-0.42635143
-0.7207023,-0.55431896,-0.2028295,-0.4950267,-0.39357066,2.7806873,-0.48126388,-0.24441533,-0.2447922,-0.113747515
-0.050826162,-0.40566218,3.3594704,-0.86454904,-0.65212566,-0.9477528,-0.42281678,-0.25521272,-0.33439466,-0.46113783
-0.14610144,-0.5997649,-0.24206437,-0.28871104,-0.37703127,-0.058864295,3.271955,-0.24878111,-0.27826023,-0.65699244
-0.052647285,0.08004953,-0.07934115,2.9975958,-0.430556,-0.77390426,-0.111813776,-0.006199864,0.12824392,-0.31416333
3.4679394,-0.27013505,-0.28579563,-0.3861149,-0.10980732,-0.38627177,-0.17812765,-0.14811733,-0.15895979,-0.4815477
-0.024020612,0.003870342,-0.56752783,-0.014101118,-0.39963663,-0.5838729,-0.44203705,-0.2221439,-0.19695964,-0.1375962
-0.11284682,-0.05122696,-0.3587839,-0.2181725,-0.2918306,-0.18788478,0.3959672,-0.20773172,-0.17108539,-0.4133474
-0.0424213,-0.47606713,0.007373512,-0.16175854,-0.18710418,-0.10151051,0.09653589,-0.17022537,-0.13870908,3.6449246
-0.24452549,-0.010479711,-0.3105213,-0.19467989,-0.2026299,-0.06782982,-0.07911171,-0.2574636,-0.2737596,-0.2768864
0.7310857,-0.18081072,0.23550482,-0.36407444,-0.3244489,0.42988437,-0.5164325,-0.13892664,-0.15622588,-0.0067719417
-0.48491442,-0.6772963,3.4960985,-0.82286805,-0.34785378,-0.3645274,-0.51411295,-0.16657265,-0.25599578,-0.5486996
-0.19029377,-0.13814873,-0.118786864,-0.57714045,-0.2798998,0.10825883,0.030163012,4.731186,4.775699,-0.22892888
0.08563695,4.1518183,-0.12940018,-0.33282354,-0.22082266,-0.28488672,-0.66620135,-0.31802636,-0.44097963,-0.25925025
-1.2861273,3.418411,-0.6619702,-0.3679868,-0.15093786,-0.21880361,-0.5376283,-0.3112779,-0.38356256,-0.20834464
-0.015359871,-0.20992808,-0.30799195,-0.49070197,0.46793365,0.11367031,-0.01734043,-0.21013816,-0.18854971,-0.044089574
-0.21074516,-0.03036873,0.33301482,-0.085380256,-0.19786175,3.3893533,-0.6168538,-0.22693595,-0.2495909,-0.062526755
0.06008496,-0.008845136,-0.20735621,0.0046404377,-0.28396535,-0.4181891,0.18103904,-0.52310723,-0.20523943,-0.32765403
-0.6115735,-0.60236573,-0.35032952,3.7423859,-0.3150257,0.029138304,0.02811371,-0.2328619,-0.27596062,-0.4664544
-0.9957264,0.106562346,-0.18442437,0.026961122,-0.15442592,-0.5289118,-0.32387382,-0.22142245,-0.23083672,-0.04650957
-0.55587053,-0.12183735,-0.6069945,3.233708,-0.5867497,-0.17361769,-0.4133363,-0.15333974,-0.20078048,-0.1601448
-0.5137215,3.411134,-0.35966718,-0.5747508,-0.32009244,-0.05383137,0.17310241,-0.31458744,-0.39378208,-0.31373894
0.07977812,-0.69436216,-0.44969124,2.7434082,-0.31322902,-0.16246095,-0.03625849,0.08773984,0.36197117,-0.2136505
-0.038327962,-0.151672,-0.1644612,-0.25227734,-0.26778677,-0.06227235,-0.3325991,-0.23804452,-0.20246635,4.3100796
-0.56253946,-0.27499425,-0.6042323,2.9369998,-0.45827103,-0.1524439,-0.6322267,-0.16556406,-0.18883915,-0.38940987
-0.057097755,-0.37823507,-0.033883452,-0.16107601,-0.5306062,0.3040079,3.199721,-0.24550146,-0.26477227,-0.12077995
-0.27874,-0.13016611,-0.39127526,-0.26184765,-0.46682125,-0.04985401,3.4389296,-0.22298612,-0.24078864,-0.16890198
0.31850743,-0.016341463,0.112871215,-0.17342612,-0.08996557,3.7510781,-0.32394636,-0.23086782,-0.26810265,-0.1525292
-0.3146599,-0.26697987,-0.11646924,0.04059656,-0.5628036,3.2402391,-0.18083045,-0.0071752565,0.16928448,-0.09411738
-0.6929264,0.18191272,0.041544393,-0.3957846,-0.4393618,3.6023574,-0.2591188,-0.23163335,-0.31023926,-0.14331459
-0.113546304,-0.44266915,-0.12542243,-0.113342814,-0.9008826,-0.4205686,0.23977494,-0.18238595,-0.14294422,-0.59169793
-0.2837097,-0.13883933,2.6296728,-0.10811338,-0.58961606,-0.32690212,-0.49647602,-0.28136006,-0.35010976,-0.34183735
-0.16563365,-0.62240887,-0.23060223,-0.013305455,-0.24199334,-1.0688163,0.0391566,-0.2184932,-0.249358,-0.17173558
3.6790476,0.09460375,-0.019164644,-0.41990405,-0.274451,-0.38329569,-0.35332948,-0.24316312,-0.2769764,-0.14908513
-0.5026098,-0.5501505,-0.14856282,-0.3693462,-0.56992316,-0.031540528,3.3036695,-0.23601045,-0.26261303,-0.22703832
0.08675986,0.3009022,0.286379,-0.34157103,-0.63173723,0.44095737,-0.42559052,-0.24080501,-0.22943987,4.065841
0.14902723,0.13248605,-0.20183179,0.053661123,-0.26070046,3.6232667,-0.06916955,-0.21239348,-0.30207717,-0.099595845
-0.3827166,-0.39201206,-0.48510605,-0.53286654,3.1705666,-0.86395127,-0.5252917,-0.21498583,-0.34140617,-0.5645155
0.066822164,-0.003286263,0.16867076,0.15596715,-0.17036046,-0.7764396,-0.30520794,0.079204075,0.069730476,-0.63193953
-0.108546294,-0.27392378,-0.30900753,-0.3668269,0.24941012,-0.3075958,-0.29056844,-0.22464514,-0.20601512,3.9749227
-0.91797805,-0.1261308,0.13812326,-0.07749179,0.066772014,0.48961568,-0.3296732,-0.20550202,-0.16096002,-0.06805836
0.034373336,3.6947474,-0.034244537,-0.26069608,-0.1613067,-0.50345457,-0.12257823,-0.20547192,-0.30080628,-0.31908453
-0.35416257,-0.42535812,-0.29541102,-0.50340116,1.880457,-0.42158222,-0.38997078,-0.10149873,-0.1511494,-0.6848838
-0.24301985,-0.0069279373,-0.24639446,3.4411633,-0.619801,-0.45274717,-0.14472541,-0.14637843,-0.18557057,-0.3878793
3.9320872,-0.3630541,-0.1290806,-0.30498123,-0.37511528,-0.42255914,-0.5862855,-0.27902615,-0.31192926,-0.17582384
0.13577741,3.423159,-0.9302888,-0.3917588,-0.2695715,-0.046658855,-0.16677928,-0.3010611,-0.41171855,-0.2565534
3.418014,-0.1892405,-0.15331265,-0.042193104,-0.55932,-0.25755382,-0.5049714,-0.20852782,-0.23507552,-0.1512361
-0.41386235,-0.1435847,-0.44555014,-0.58585274,-0.09355135,0.24014531,0.05121828,4.7314863,4.7765427,-0.09927653
-0.23027536,-0.27633408,-0.120965585,-0.28440028,-0.03632906,-0.23623177,-0.23500998,-0.25442097,-0.25930893,-0.054951373
-0.66648835,-0.3148003,-0.09894546,-0.4872898,-0.66881,-0.33906353,-0.9630618,-0.20108667,-0.1640819,-0.019682406
-0.84247583,0.12078495,-0.0010808706,-0.43280226,-0.4329046,0.1275545,2.8064637,-0.1565725,-0.19875047,-0.2040095
0.08692149,-0.15304002,-0.16506043,-0.15024854,-0.88343036,-0.26228324,-0.30826226,-0.22063702,-0.19934912,-0.028026998
-0.076826826,0.12431191,-0.0156001,-0.63388383,-0.44250566,-0.45373663,3.1953158,-0.23565608,-0.26100433,-0.23516606
-1.1157479,-0.6412064,3.6684246,0.18698056,-0.44804385,-0.6308939,-0.06954765,-0.2739575,-0.32442394,-0.48095176
0.19592321,-0.14087117,-0.3795192,-0.19713438,-0.10047965,-0.3550405,-0.20572332,-0.22056468,-0.21347187,-0.24539097
0.1841714,-0.38657928,-0.4670513,2.5829506,-0.55803144,-0.09499623,-0.18531884,-0.16170953,-0.20844406,-0.15999746
-0.695833,-0.25366646,-0.32103112,3.5666997,-0.09536192,-1.2335174,0.14890341,-0.086049326,-0.09902435,-0.24548621
0.1213654,0.064565025,0.19679774,-0.20863639,-0.2199135,-0.2777049,0.27009776,-0.22586225,-0.22381762,-0.20879492
-0.3499972,-0.12966117,-0.4389815,-0.7496445,0.40613067,-0.52044016,-0.09566008,-0.18711883,-0.15726775,0.037247747
-0.2943722,-0.43867463,-0.53072226,-0.06401627,2.8001797,-0.58701706,-0.82931614,-0.29816076,-0.33563283,-0.6311934
-0.2340554,3.4265747,-0.59834385,-0.2547481,-0.4965133,-1.0208145,-0.21268715,-0.2577914,-0.36571097,-0.21783909
-0.44132137,-0.44223046,-0.5924793,-0.10408339,-0.54930377,-0.12920618,-0.40840518,-0.2803638,-0.36936548,-0.2754404
-0.123765096,0.24440801,-0.44749808,-0.18601766,-0.2631378,-0.12403597,-0.11742966,-0.1737802,-0.16381969,-0.4683791
-0.50504154,-0.18400544,-0.70943666,3.6064944,-0.37170362,-0.71235776,-0.13538992,-0.26606157,-0.13351685,-0.22777404
-0.074152514,-0.08214854,-0.33546978,-0.18999274,-0.3100456,-0.12346974,-0.22854519,-0.21688208,-0.21055195,-0.21451174
-0.41208977,-0.20447709,-0.43360156,-0.0851155,-0.1641632,-0.37978938,-0.14539108,-0.18960789,-0.15080291,0.04476955
-0.30808717,-0.37744802,-0.122099474,-0.23560026,-0.30437726,2.7973552,-0.055211738,-0.068640664,-0.088026844,-0.5197689
-0.53697574,-0.23871976,0.1951496,-0.61093104,-0.37907708,0.10758586,-0.6125076,-0.24744366,-0.21086636,4.0523396
-0.07019088,-0.35484707,-0.51226974,-0.39734682,1.4422569,0.0050418302,-0.6302868,-0.20398329,-0.22135574,-0.63631105
-0.15363306,-0.23766428,-0.25329787,-0.35128105,-0.25949478,-0.30927086,-0.31151682,-0.17094494,-0.13940316,-0.1852599
-0.3327716,-0.4489709,-0.32651156,-0.20698248,-0.49146724,-0.4064843,2.3270772,-0.23204328,-0.22444317,-0.55728346
2.9061887,-0.65666044,-0.35450935,-0.43415016,-0.3253572,-0.084815085,-0.26829505,0.01625909,-0.0010003404,-0.13041185
-0.49679208,0.15265198,0.15415032,-0.34181553,-0.3253795,-0.26410097,-0.18044546,-0.28194258,-0.035754,-0.3762689
-0.5547357,-0.0720619,0.18811633,-0.19014801,0.059645325,-0.7388497,-0.17191286,5.426918,5.3279476,-0.041132998
0.05884124,-0.05013696,0.009770483,-0.0768649,-0.40610367,-0.25867456,0.3303489,-0.15982632,-0.14943205,0.006120931
0.039318323,-0.010572836,-0.38701954,-0.10606328,-0.24300376,0.30246583,-0.3107602,-0.23151395,-0.22781393,0.11573192
-0.51617175,0.010212781,-0.36299613,-0.3469931,-0.1329124,0.19695958,-0.1631406,-0.19060947,-0.15445507,-0.28577775
0.056914635,-0.16322294,-0.27734932,-0.49911755,-0.31414628,-0.2601615,-0.2386154,-0.23433144,-0.2316788,-0.007154241
0.07075752,-0.0483622,-0.17522307,-0.20866713,-0.3849299,0.13991314,-0.3498701,-0.16906004,-0.13189878,-0.20419122
-0.21485154,0.03778881,-0.49629956,3.2433033,-0.40543476,-0.6961729,0.21392064,-0.17559053,-0.18723536,-0.16043809
0.30120635,0.105563685,-0.4713301,0.5633739,-0.35802066,0.19039348,-0.15202004,-0.130945,-0.13685083,-0.21731056
-0.9451412,-0.21884339,3.07805,-0.5755751,-0.49401775,-0.006292999,-0.3171447,-0.264722,-0.34437764,-0.30024117
0.0781427,-0.3704669,0.21945947,0.028848462,-0.39308578,-0.08925609,-0.47370577,-0.33808923,-0.14727499,-0.2017436
-1.0438337,-0.11058836,-0.08670736,-0.604063,3.1372864,0.054713935,-0.7492714,-0.2696213,-0.37675676,-0.6703837
-0.050138704,-0.14308429,-0.48592663,-0.22698803,-0.16500059,0.282252,-0.44407952,-0.18829876,-0.1794097,-0.2869698
0.04052393,-0.15938559,3.6566718,-0.23926827,-0.5496714,-0.28878862,-0.94196784,-0.26479143,-0.32433027,-0.5084765
3.6941133,-0.007961713,-0.17362206,0.01846084,-0.54155016,0.16680914,-0.09048673,-0.27487907,-0.3217486,-0.19776638
-0.9420352,-0.28597593,-1.0050474,-0.40810755,-0.19488163,-0.25428605,-0.60790867,4.7309885,4.775514,-0.1724322
-0.27878743,-0.19433157,-0.1743412,-0.34780872,-0.09911037,0.06989294,-0.27094898,-0.21367817,-0.19270216,0.0482434
-0.20839787,-0.26009643,3.5638013,-0.58400065,-0.1342889,-0.63297534,-0.5497268,-0.20570005,-0.28712258,-0.5732808
-0.15761417,-0.20533374,-0.5388527,-0.43105495,-0.53885746,-0.7596144,3.4067533,-0.24284676,-0.2767814,-0.35629198
0.26345843,-0.7924887,-0.6256045,0.15160215,-0.15041506,0.38413525,-0.7935584,-0.21348089,-0.17743501,-0.056980755
-1.0491291,-0.24848215,-0.474773,-0.8570661,2.8830378,-0.4802696,-0.70543456,-0.22245342,-0.3171703,-0.6115129
-0.2341766,0.02025339,0.38813606,-0.174842,-0.32690787,3.4904208,-0.2292338,0.025276372,0.2523011,-0.038009055
-0.28316683,-0.5622518,-0.15439655,0.19180165,-0.18137576,-0.28036255,-0.053496204,0.3493871,0.4731948,-0.08952314
0.15827695,-0.034061834,-0.6676992,-0.26108858,-0.34220722,-0.37208867,0.05230726,-0.13506947,-0.11944465,-0.18606679
3.2159276,-0.3467852,-0.3109556,-0.21403618,-0.13232347,-0.44855407,0.22556593,-0.2630386,-0.27629802,-0.5925553
-0.6985066,0.18267782,-0.102726035,-0.4760691,-0.3772416,3.2673178,0.17070869,-0.24988279,-0.27172038,0.05099025
3.7610908,-0.063506275,-0.28431836,-0.61965334,-0.41237292,-0.46817616,0.057072967,-0.12819445,-0.13300565,-0.12744989
-0.34574267,-0.04783918,-0.40875083,-0.07458407,-0.22119784,-0.34390315,0.083782986,-0.23935616,-0.22072868,-0.23222628
-0.0066721737,-0.092286035,0.122972585,0.052598692,-0.25369555,-0.17710465,0.06405234,-0.18034162,-0.17134705,-0.1213634
-0.34913993,-0.27029738,-0.41746923,-0.15849309,0.006490484,-0.3824629,-0.20712554,-0.23369262,-0.23487511,-0.1542149
0.030802026,-0.027765617,-0.37687808,0.1579664,-0.45503277,-0.45072064,-0.20287924,0.12208237,0.14696743,-0.42639115
3.579358,-0.096603654,-0.059966087,0.11244962,-0.3385091,-0.16222277,0.06632505,-0.27619484,-0.31915832,-0.20409022
-0.091972426,-0.34523147,0.017471798,-0.18071663,-0.38576436,-0.57665825,-0.49494302,-0.2751221,-0.31150404,-0.33833766
0.47735023,-0.5593883,4.03751,-0.37581754,-0.28254092,-0.37259537,-0.5868159,-0.15854281,-0.272907,-0.48055124
-0.04244484,-0.17310609,-0.4715174,-0.16108917,0.13717675,-0.42706576,-0.5179806,-0.2383542,-0.25669017,-0.057285838
-0.5098542,-0.53965276,-0.66690534,-0.103665136,2.9661741,-0.7915891,-0.14619693,-0.19626544,-0.30216402,-0.4534223
-0.0875917,-0.491108,-0.28650433,0.16858903,0.032982,-0.040424794,0.5079636,-0.051429506,-0.07609229,-0.19968931
0.43096042,-0.18231475,-0.39191243,-0.1026941,-0.10006395,-0.076943815,0.31415683,-0.22064602,-0.21799806,0.06561558
3.7506905,-0.360255,-0.005222589,-0.430538,-0.47121567,-0.35938013,-0.23361677,-0.26580012,-0.30499828,-0.29334354
0.028598059,-0.1233471,0.39555973,-0.12841873,-0.49516907,-0.042575993,-0.31303653,-0.21435022,-0.19778039,-0.16603647
0.12415686,0.07542669,-0.38723177,-0.444009,-0.3250602,-0.5991097,3.7042642,-0.2276211,-0.24450772,-0.16698983
-0.21714738,-0.29133072,-0.18613821,-0.28664443,-0.26727775,-0.16275732,-0.15051728,-0.21807659,-0.18732737,-0.43243715
-0.09199744,-0.29060468,-0.36506104,-0.15334503,0.16698188,-0.3833037,-0.740883,-0.1662834,-0.152532,-0.17354362
0.6043885,-0.09694732,-0.43753105,-0.15755439,-0.08255708,-0.2035781,-0.56265765,-0.13811977,-0.076557994,-0.034331907
-0.16799682,-0.5883419,-0.5284867,2.4803905,-0.65306,-0.07824436,-0.26667938,-0.15328898,-0.1978006,-0.15216197
-0.8325188,-0.37530497,0.1751757,0.10872491,-0.52419376,0.09609923,0.022705153,-0.21076158,-0.21556985,-0.043950833
-0.5403482,-0.6774445,-0.2837122,2.571958,-0.47150636,0.028223084,-0.40932384,0.12810221,0.3321025,-0.20088117
-0.4765051,-0.15480658,0.2319003,-0.41530612,-0.3970577,0.24751857,-0.7302764,4.821731,4.8483996,-0.14746088
-0.018858656,0.030800525,-0.031437226,-0.25533313,-0.23598778,-0.27380174,-0.24078465,-0.22562751,-0.21664955,-0.20048839
0.21714975,-0.76894987,-0.43012664,-0.24128707,-0.5279932,-0.027616724,-0.71545184,-0.23286739,-0.22027923,4.0165153
0.62404644,-0.27008426,-0.3838471,3.3827872,-0.3769995,-0.418051,-0.37345624,-0.13825582,-0.16647433,-0.30271912
-0.2414851,-0.10748893,0.007917143,0.106207654,-0.19885704,0.37857798,0.30219868,-0.19234242,-0.19694436,-0.031623412
-0.3629781,-0.03117337,-0.2909897,-0.25568068,-0.37791693,-0.024637926,-0.14971744,-0.14615007,-0.11691329,-0.1983294
0.50946814,-0.49343094,-0.16886255,0.3448407,-0.43492496,-0.3665928,-0.5695141,0.18035989,0.48037383,-0.121145405
-0.34614545,-0.1381459,0.017500147,-0.7040076,3.285523,-0.18858339,-0.947174,-0.27464506,-0.3759178,-0.6543045
-0.8433929,-0.30732208,-0.47928026,-0.34261808,-0.45320675,-0.2778472,2.7376955,-0.24623355,-0.27064487,-0.3127317
-0.10923657,-0.02179508,0.26945084,-0.14277253,0.0015353262,-0.17897354,0.5298685,-0.31522432,-0.17965448,-0.1814285
0.12182683,0.4835488,-0.22579476,0.04606063,-0.5655355,0.15836674,0.5544733,5.4842725,5.378307,0.114341386
-0.15007548,-0.5481126,0.29667455,-0.65377676,-0.34909576,0.16079235,-0.21889761,-0.15272278,-0.13374543,-0.059062317
-0.9019744,-0.8374635,0.012275334,-0.8686337,3.010787,-0.47690666,-0.27361676,-0.19370168,-0.305481,-0.6304136
0.058661096,3.885332,-0.48757005,-0.38776106,-0.3380748,-0.5806885,0.15052079,-0.30181682,-0.38433084,-0.24049877
-0.07347715,2.5527656,-0.27010345,-0.36788884,-0.45999902,0.11513759,-0.15311322,-0.30151916,-0.30819765,-0.34733927
0.036766946,3.472265,-0.2609014,-0.39868283,-0.38789362,-1.159725,-0.15952915,-0.302075,-0.38695288,-0.48488843
3.2655902,-0.23789161,-0.14424726,-0.14225085,-0.14382376,-0.34633467,-0.13671008,-0.22490032,-0.25217518,-0.22093032
-0.5260595,0.27985498,0.068559706,-0.4205382,-0.33052778,3.0297463,-0.48506743,-0.20658372,-0.27188334,-0.3362379
0.25783232,-0.021398785,-0.36538854,-0.36086977,0.15793268,-0.016147979,0.44701898,-0.15483367,-0.1212382,-0.19422282
-0.35621822,0.11963087,0.1420712,-0.6562093,-0.2058598,-0.36244518,-0.266262,-0.20517705,-0.2249354,-0.32466653
0.0040347055,-0.35435444,-0.5622144,-0.35521418,-0.4103791,-0.23761606,3.4789422,-0.21157837,-0.20836473,-0.22266379
0.2930321,-0.27967027,-0.39541405,-0.23632686,-0.015984952,-0.03716402,-0.19666924,-0.2326567,-0.17828654,0.26869914
-0.6024964,-0.6858582,-0.060458675,0.07460885,-0.17875344,-0.41922528,3.4921846,-0.27258754,-0.28461432,-0.24866225
-0.090231255,-0.25297078,-0.21972974,-0.4846642,-0.66151285,0.15049376,-0.03753726,-0.23026966,-0.18914169,0.67453766
0.49184504,-0.26688316,-0.55769414,3.6934786,-0.3671144,-0.06971265,-0.3569247,-0.17827056,-0.21394981,-0.2730755
-1.495978,-0.5113101,-0.42754528,-0.14786524,3.3511984,-0.49989945,0.14035134,-0.22094308,-0.24584286,-0.5724159
-0.5233319,0.92634726,-0.4025643,-0.4669727,-0.460083,-0.44491762,-0.15140337,-0.27501416,-0.2943441,-0.13344456
0.2638312,-0.5938458,-0.6202545,3.4105911,-0.48077524,-0.26176113,-0.43028474,-0.15582469,-0.20446113,-0.29383484
-0.46852708,0.28142098,-0.39941794,-0.341891,-0.36819813,3.2641573,-0.73469263,-0.20569028,-0.2608753,0.012823148
-0.52918994,-0.1775374,4.026821,-0.550168,-0.20136409,0.26317617,-0.45501596,-0.26024386,-0.33801386,-0.5235133
-0.45763895,0.027742043,-0.24014947,-0.48846084,-0.2513731,3.1513886,-0.5568633,-0.24662107,-0.3217188,-0.16245124
-0.60774744,0.19258332,-0.24126895,0.007375613,-0.08019517,-0.7413608,-0.036809143,-0.2170015,-0.19912907,-0.43191776
-0.040944934,0.017204283,-0.2643309,0.10187171,-0.12732463,-0.0634547,0.6432886,-0.20765014,-0.2840925,-0.2405505
-0.47042692,-0.24514262,-0.35841018,-0.0043611825,-0.4115923,0.049788877,-0.25072592,-0.24168809,-0.22431462,-0.3209875
3.366631,-0.053664282,-0.47507194,-0.080314286,-0.4283877,-0.11767189,-0.38092852,-0.25979868,-0.29937863,-0.14076336
-0.24185538,-0.26248124,-0.10645712,-0.023765601,-0.53805614,0.17699997,0.48180455,-0.23180673,-0.14102997,0.069356196
0.23878112,0.15511839,-0.17788848,-0.19739304,-1.002999,-0.016138177,-0.29264432,-0.22094001,-0.20448443,-0.120672956
0.17693314,-0.25135875,-0.57930255,-0.3752936,-0.41670847,-0.11360848,3.587791,-0.22103977,-0.28513765,-0.25959572
-0.008805007,-0.6900526,-0.3468631,-0.11566165,-0.6865505,-0.6240591,-0.36650437,-0.22902049,-0.20907277,4.124064
0.3396051,-0.26622003,-0.3405769,-0.30644011,0.6673434,0.26525012,-0.103316635,-0.095405616,0.013304543,-0.09938519
3.5416274,0.16111381,-0.12589224,-0.06675285,-0.09919284,-0.27207962,-0.48944944,-0.08003552,-0.114203535,-0.17888126
-0.66397,0.011394586,3.9022653,-0.5526134,-0.3953876,-0.6493039,-0.2606618,-0.26757237,-0.35455182,-0.44188476
-0.6860825,-0.33132672,-0.3829472,-0.48524266,-0.24347806,2.5484583,-0.5709895,-0.10200844,-0.130893,-0.074200556
-0.13767478,-0.57654196,-0.38597968,0.2879142,-0.4500979,-0.04152289,0.11776936,-0.17437272,-0.16308102,-0.33345357
-0.30820155,0.34179217,3.0152361,0.20669284,-0.39185524,-0.31781042,-0.17063685,-0.4006159,-0.2396427,-0.5515905
3.2175884,0.008235349,-0.39193267,-0.1674616,-0.41537106,-0.23067735,-0.4114553,-0.23429894,-0.26634663,-0.31354684
0.30333024,-0.3452189,-0.1626362,0.20055375,-0.5323446,-0.24435267,0.63069534,0.1743587,0.120876685,-0.41974354
-0.43172598,-0.11871041,-0.36188677,-0.25470713,3.2260942,-1.1948187,-0.57556874,-0.271877,-0.37485433,-0.6624726
-0.06631456,-0.05466892,3.7757063,-0.37003466,-0.18667476,0.2632148,-0.34728348,-0.25388402,-0.3072262,-0.45088395
-0.089165986,-0.36176157,-0.19696355,-0.19670878,-0.3760094,-0.12009676,-0.23881109,-0.24399838,-0.2379983,-0.36201894
-0.60218257,3.5257013,-0.3057918,-0.27663833,-0.29604322,-0.2129606,-0.7663964,-0.26638967,-0.40709627,-0.36189777
-0.32287621,0.111358374,-0.30499896,-0.43697944,-0.25383103,0.04729238,3.6467638,-0.1240813,-0.1607467,-0.22582097
-0.6737712,-0.66579694,-0.52321327,3.6298976,-0.37353057,-0.53365046,0.19037074,-0.0724135,-0.08282169,-0.28182948
-0.089203656,-0.5461323,0.36758125,0.13138895,-0.6381272,-0.14265864,0.56621516,-0.31200388,-0.07336518,-0.10309708
-0.20522177,-0.54102904,3.9628794,-0.71587336,-0.43315884,-0.68451494,0.06912759,-0.25538722,-0.33547625,-0.4788577
0.07703539,3.1257286,-0.1302923,-0.50054455,-0.5004747,-0.25201264,-0.3788426,-0.28577852,-0.33103582,-0.2155881
0.043438524,2.085577,-0.7278702,-0.3441413,-0.5380782,-0.65411484,-0.47165203,-0.31073138,-0.4147224,-0.10404082
-0.13557419,-0.47478816,-0.1680153,-0.18320444,0.3117854,-0.15128732,-0.21966799,-0.21507193,-0.22560015,-0.04576903
-0.28152338,0.07006283,3.5453591,-0.500854,-0.2432822,-0.31371146,-0.8324423,-0.26826125,-0.32147652,-0.48020193
0.0043602735,-0.8261589,-0.3604718,-0.45655313,2.6430078,-0.30034918,-0.7852813,-0.2410908,-0.35200673,-0.34101355
-0.51919234,3.6722264,-0.26946908,-0.46755922,-0.29140538,-0.5827156,-0.40668014,-0.28085828,-0.32219166,-0.23110059
-0.34365088,-0.23960179,-0.32862258,0.35683554,-0.19047454,-0.5729509,0.20714957,0.1396967,0.21819393,-0.1712306
-1.026996,-0.51909816,-0.7781649,-0.041624777,-0.22023162,-1.7123135,-0.08527489,-0.206274,-0.19394611,3.8026652
-0.11248456,-0.19239335,0.17213787,0.12412781,-0.52021956,-0.7527807,-1.0945629,-0.0066865305,-0.014437699,-0.0021737672
-1.0884881,3.9808097,-0.16238123,0.025022864,-0.043424405,-1.082066,0.08530711,-0.30016035,-0.39231437,-0.5587352
-0.9680181,-0.57097125,-0.45480722,-0.15765764,3.2497058,-0.63535416,0.060883567,-0.127431,-0.2374113,-0.53236943
0.0022381768,-0.30872297,-0.36020023,-0.07031579,-0.33189237,-0.21338765,-0.022635326,-0.16061509,-0.1786593,-0.1926467
-0.54905075,-0.38522178,2.870863,-0.02631116,-0.31861135,-1.0773146,-0.51878923,-0.40920094,-0.23705752,-0.4634186
-1.1852419,-0.2520242,0.05137855,0.19069722,-0.44846034,0.20435748,-0.29628348,-0.19025306,-0.1541512,-0.057148192
-0.33694065,0.2176916,-0.31427094,-0.33617908,-0.37795746,3.1175766,-0.6526592,-0.20656769,-0.2747931,-0.054252934
-0.8686638,-0.26786178,-0.31917244,-0.21329601,-0.6042063,-0.81215346,-0.40787488,5.48407,5.378105,-0.33192542
-0.5530319,-0.48154163,-0.06476083,-0.2775504,-0.29467267,3.1683533,-0.46479347,-0.16774008,-0.11076424,-0.0245675
-0.4485294,-0.1429152,-0.33451128,-0.34440356,-0.13429742,0.024262419,-0.51791763,-0.12957135,-0.07604077,-0.3453426
0.23887655,-0.14019778,-0.33752376,3.3398533,-0.36997962,-0.55912465,-0.35518593,-0.15715581,-0.16409403,-0.23583546
